StateFullName,elasticity,wage_growth,inventory_growth,permits_growth,mortgage_change,emp_pop_ratio,treatment,outcome,cate,cate_lower,cate_upper
Arizona,1.6533322692081625,6.94391453643648,-22.430591165482383,-26.883988805579897,-0.8365,-7.0,13.470706724321047,27.95377909760226,0.16548209110123935,0.02892145686882633,0.3020427253336522
Arizona,1.6533322692081625,5.162523900573612,-23.247134739477993,-24.069359598665862,-0.8395000000000001,-4.699999999999996,14.984324698218,27.312355584815684,0.11456799494871342,0.044106058568912324,0.18502993132851442
Arizona,1.6533322692081625,3.9223153084539053,-24.018760799802518,23.38733166955609,-0.6399999999999997,-4.0,16.461463810442623,25.950171184874392,0.13343954996514104,-0.023295913170837818,0.29017501310111987
Arizona,1.6533322692081625,4.0468986384266215,-22.75836953411544,47.04393833290234,-0.7490000000000001,-3.3000000000000043,16.61127921664336,23.61348529847591,0.06302123067677234,-0.025527075870181326,0.15156953722372601
Arizona,1.6533322692081625,3.789868667917462,-21.90882798512601,18.853864700615162,-0.6809999999999996,-2.700000000000003,17.39274967188631,20.49530271831328,0.044705808938308056,-0.05969743943202713,0.14910905730864318
Arizona,1.6533322692081625,2.7849981433345716,-19.89320248232068,32.041274970057486,-0.7149999999999999,-2.3000000000000043,18.66453893509763,16.8509980045227,0.008208472649166078,-0.07283807693090529,0.08925502222923741
Arizona,1.6533322692081625,3.1343283582089487,-17.81792626863049,33.91429661305039,-0.8539999999999996,-2.0,19.249365371098428,13.259455343618342,-0.05049014504740393,-0.18086541988640908,0.0798851297916012
Arizona,1.6533322692081625,3.234200743494431,-17.336736225791917,5.649735544944212,-0.9300000000000002,-1.8999999999999986,20.46038548477236,9.73354723701798,-0.07450489308410871,-0.23333306493949077,0.0843232787712733
Arizona,1.6533322692081625,3.714710252600306,-19.059648236445724,69.92458429252879,-1.036,-1.7999999999999972,10.255370604605085,6.445503099859584,-0.0033096119255315646,-0.14336361541585993,0.13674439156479679
Arizona,1.6533322692081625,4.206642066420652,-23.09581505010151,-2.0093026670163994,-0.8890000000000002,-1.7000000000000028,10.664778383135886,3.193594465979821,0.021283735653354834,-0.14958187465483008,0.1921493459615397
Arizona,1.6533322692081625,1.5322874863188618,-26.60602050942772,9.269119719888463,-0.6550000000000002,-1.2999999999999972,9.480473383047894,0.19648408251777827,0.015451858268927155,-0.062122413433294006,0.09302612997114831
Arizona,1.6533322692081625,2.8350515463917425,-28.885092381675527,13.797149626408277,-0.36750000000000016,-1.0,8.553817160088894,-2.556783990206335,0.01713253778036746,-0.04381591555289775,0.07808099111363266
Arizona,1.6533322692081625,1.641098822689968,-27.66707589637044,99.06199694656215,-0.246,6.0,7.116541904351226,-4.950457828985844,-0.00630418214530797,-0.0620866788836482,0.049478314593032244
Arizona,1.6533322692081625,3.0181818181818088,-25.34429212284719,76.27571633378898,-0.27,3.799999999999997,5.877451780153353,-6.848079162704812,0.02151055722607573,-0.049874104930006685,0.09289521938215815
Arizona,1.6533322692081625,3.1879809454012475,-20.886939571150098,10.624087888608269,-0.1875,3.200000000000003,4.293644177157674,-8.096366699898317,0.02675523307519866,-0.04991207315068257,0.10342253930107986
Arizona,1.6533322692081625,3.3805888767720838,-15.979659190408846,3.7285040317175833,-0.14800000000000013,2.5,3.1220095526221847,-8.377105784501271,0.023799984652950273,-0.05178783444759387,0.09938780375349439
Arizona,1.6533322692081625,2.711496746203901,-9.139007442418256,7.7829930312906415,-0.0924999999999998,2.0,2.092226065934355,-7.626650182684436,0.024921874003627935,-0.0593467642422603,0.10919051224951618
Arizona,1.6533322692081625,2.4566473988439252,-4.7274168558354095,-2.4705793822440203,0.009999999999999787,1.6000000000000014,0.28060327109833416,-6.076441538262922,0.043769115787000004,-0.026039102136846445,0.11357733371084641
Arizona,1.6533322692081625,3.9073806078147477,-3.794626950758928,-6.171354880341273,0.23349999999999982,1.3999999999999986,-1.7281603341459006,-4.302162139458288,0.04386366074893271,-0.04338692529593348,0.1311142467937989
Arizona,1.6533322692081625,3.6370183651422527,-3.9482764883222665,14.65668591324356,0.30249999999999977,1.3000000000000043,-3.7787389221039747,-2.4590692477134746,0.01120550638748913,-0.06851455775958261,0.09092557053456085
Arizona,1.6533322692081625,4.441260744985676,-3.195100066320755,-7.359664412071842,0.4139999999999997,1.3999999999999986,4.543595068708695,-0.7388981256060245,0.03218752643713538,-0.045047000102513814,0.10942205297678459
Arizona,1.6533322692081625,5.9490084985835745,-3.0955929316584974,12.567752429416657,0.7100000000000004,1.5,4.1998444552659775,0.940947698600958,0.03315717830044391,-0.0068891740694360035,0.07320353067032381
Arizona,1.6533322692081625,7.186489399928142,-4.23671519358183,-0.034573232670875864,0.9525000000000001,1.3999999999999986,4.545919154599809,2.3674519971046193,0.055653127456663974,0.024009269085392713,0.08729698582793526
Arizona,1.6533322692081625,6.015037593984962,-4.800249132485101,36.449130289159946,1.0894999999999997,1.4000000000000057,3.95616342153573,3.463489759395899,0.02317630571683462,-0.0008126090352888471,0.04716522046895809
Arizona,1.6533322692081625,5.370305370305384,-3.372791365654104,-15.662830240799707,1.9224999999999999,1.3000000000000043,3.3621232429177583,4.1175414193382665,0.025135022569408163,-0.020802638698165322,0.07107268383698162
Arizona,1.6533322692081625,5.683021531944954,2.138835196234967,-0.09218368300103474,2.2674999999999996,1.2000000000000028,2.951890269376367,4.272828275246243,0.040951530642060474,-0.005974829113130409,0.08787789039725134
Arizona,1.6533322692081625,5.859375,11.399942507494565,-7.7329801655973025,2.547,1.0,2.7496702898548664,3.897633116079535,0.04462816537512786,0.0004845503988123237,0.08877178035144336
Arizona,1.6533322692081625,6.329113924050622,22.489879353881914,-6.185545012773752,2.5444999999999998,0.8000000000000043,3.0086850374165808,3.210968751492249,0.046241813887499365,0.008456589707086931,0.08402703806791179
Arizona,1.6533322692081625,7.039774727208736,30.093167701863344,-6.4714057095752615,2.38,0.7000000000000028,2.626259438357681,2.3793232514530693,0.05436912882770762,0.02092356232678938,0.08781469532862585
Arizona,1.6533322692081625,8.145275035260946,32.869407359782166,-8.968805558933479,3.212,0.6000000000000014,2.3148885739811886,1.6875521205357513,0.04918822005860663,0.01621788925259545,0.0821585508646178
Arizona,1.6533322692081625,7.207520891364894,31.754379467427142,-22.4454686729459,3.8325000000000005,0.5,2.364307783860786,1.120581156495959,0.04436665653536636,0.0026431361280736185,0.08609017694265912
Arizona,1.6533322692081625,6.532314107018755,30.81228255937074,-46.85633459285059,3.7375,0.3999999999999986,2.753194490772115,0.6757176735961323,0.016598202104571896,-0.03513203128186397,0.06832843549100777
Arizona,1.6533322692081625,5.7613168724279795,30.950270008865942,-8.41307397474309,3.266,0.30000000000000426,2.842019981184163,0.41748330965369895,0.040642962543414825,-0.0008433773113873458,0.08212930239821699
Arkansas,3.361027410813763,3.728489483747599,4.062589721504439,-39.807565759537056,-0.17900000000000027,0.3999999999999986,3.3239485340691655,11.063882941211034,0.02061239903222543,-0.04485306422011531,0.08607786228456617
Arkansas,3.361027410813763,4.335397808480224,2.417022448698525,-29.23379413924476,-0.3250000000000002,0.30000000000000426,3.1624747230800887,11.514400115087886,0.04704283512411321,-0.04521943664979466,0.13930510689802103
Arkansas,3.361027410813763,5.922002888781908,-2.4748900413575803,19.207737503132805,-0.5140000000000002,0.30000000000000426,3.1471078290874255,12.252991050839412,0.05448128386097635,-0.02870247933687048,0.13766504705882315
Arkansas,3.361027410813763,6.3438256658595815,-7.3093488725614275,1.3120673190637921,-0.7675000000000005,0.30000000000000426,3.2082407395930046,13.356509607527766,0.06555645378435768,0.019070556039301363,0.11204235152941398
Arkansas,3.361027410813763,5.608365019011408,-11.678152356118465,28.50562389325626,-0.7624999999999997,0.30000000000000426,3.719356770438864,14.378531528273397,0.0739540850236475,0.02407203370138248,0.12383613634591253
Arkansas,3.361027410813763,6.63801337153771,-13.939207859993862,201.8792075369038,-0.9340000000000002,0.30000000000000426,4.063832262579292,14.830360952889787,0.07200482220009304,0.027960617608141558,0.1160490267920445
Arkansas,3.361027410813763,5.827067669172914,-14.608888614929416,26.670405783007944,-1.0224999999999995,0.30000000000000426,4.486531621691081,14.40613866147833,0.09020483968056783,0.03283209163535137,0.14757758772578433
Arkansas,3.361027410813763,7.4109263657957225,-14.394840648675721,35.021358243571754,-1.1420000000000003,0.30000000000000426,5.007795397215209,13.96154608026061,0.08687582502739126,0.017846535224263577,0.15590511483051894
Arkansas,3.361027410813763,7.200000000000006,-14.484840698869473,31.72111930735031,-1.1709999999999994,0.20000000000000284,5.511178176886955,13.756483114739382,0.08932947821958001,0.018140148638615752,0.16051880780054426
Arkansas,3.361027410813763,5.573468447719954,-15.691792294807371,67.8636252345792,-0.9175,0.10000000000000142,5.812089090479833,14.035038621269823,0.0601254559310337,0.018348029010226773,0.10190288285184063
Arkansas,3.361027410813763,7.2289156626506035,-16.663193720914084,31.775259238017185,-0.8400000000000003,0.0,5.413924921408286,14.488779536410679,0.07717025430111461,0.01834099376468535,0.13599951483754377
Arkansas,3.361027410813763,7.022343821249422,-17.24040432600552,-28.244495012587812,-0.9049999999999998,-0.30000000000000426,5.747771584609707,14.75988035752611,0.07876020348152857,0.014254186076300523,0.14326622088675667
Arkansas,3.361027410813763,7.788018433179733,-18.354255759415082,52.33683768517372,-0.8149999999999995,-0.3999999999999986,6.142190239411094,14.713862891545372,0.07844333620277211,0.02510890405636186,0.13177776834918234
Arkansas,3.361027410813763,8.538812785388128,-21.098635110603105,45.71974197193873,-0.8365,-4.200000000000003,7.585770763920574,14.528289536709682,0.12366670443922173,0.03808825247111011,0.20924515640733332
Arkansas,3.361027410813763,6.045454545454532,-21.789176090468487,13.995623387820345,-0.8395000000000001,-3.700000000000003,8.032314564415532,14.029822992632823,0.1116890180987759,0.04844414056658594,0.17493389563096584
Arkansas,3.361027410813763,5.64663023679417,-22.912395790624586,5.548363406798162,-0.6399999999999997,-3.3999999999999986,10.23003290445088,13.30058193471153,0.1114031580894071,-0.008167024136327083,0.2309733403151412
Arkansas,3.361027410813763,4.725472547254728,-22.2128497117953,9.753733192027902,-0.7490000000000001,-3.0,10.420511101514652,12.115720216484217,0.09129730191312267,-0.010224377736389095,0.19281898156263438
Arkansas,3.361027410813763,5.0156739811912265,-23.396361041741,-45.257491256541336,-0.6809999999999996,-2.700000000000003,11.05207557088843,10.928136872314308,0.07873934240538716,-0.02212585356049493,0.17960453837126925
Arkansas,3.361027410813763,3.5523978685612745,-22.547652608023338,35.57324385591307,-0.7149999999999999,-2.3999999999999986,10.958170967791126,9.893295844996075,0.05268413709860786,-0.03838191939066989,0.14375019358788557
Arkansas,3.361027410813763,3.980539584254772,-31.004973668812173,32.698996325366835,-0.8539999999999996,-2.3000000000000043,11.22862949960155,8.93243594720905,0.021824912888309064,-0.06979265331140318,0.11344247908802126
Arkansas,3.361027410813763,3.2045654082528463,-36.66341170284684,27.62736514954165,-0.9300000000000002,-2.3000000000000043,12.090999241357503,7.757730706752652,-0.01883954072247034,-0.10214777061341407,0.06446868916847337
Arkansas,3.361027410813763,1.9197207678882888,-40.72955574982119,-33.402189528488,-1.036,-2.3000000000000043,12.540729815755158,6.375929372814948,-0.012743126569526749,-0.08504695284664326,0.05956069970758975
Arkansas,3.361027410813763,2.765773552290418,-38.57309551591932,48.36887982110063,-0.8890000000000002,-2.200000000000003,12.852884780037964,4.781680042484449,-0.010573603372299779,-0.06231933671694252,0.04117212997234296
Arkansas,3.361027410813763,3.664252236898169,-37.91424666894431,41.569213063378506,-0.6550000000000002,-1.8999999999999986,12.099141483361509,3.476226583077935,0.02381376630887097,-0.040510908406022283,0.08813844102376421
Arkansas,3.361027410813763,1.752885848653274,-38.031274011674455,60.07786388809142,-0.36750000000000016,-1.7000000000000028,11.613122294435652,2.673408035246805,0.006589346718196019,-0.040081147964242086,0.05325984140063412
Arkansas,3.361027410813763,0.3786285233487563,-37.07062714306003,18.310742900370936,-0.246,2.1000000000000014,10.805284427318607,2.271752589219722,0.013029878409288135,-0.02080856129372423,0.0468683181123005
Arkansas,3.361027410813763,1.9717102443206125,-31.69644137885812,-15.66078492836327,-0.27,1.7000000000000028,10.810487663927715,2.232913812952053,0.022604590394427533,-0.018096849763061286,0.06330603055191635
Arkansas,3.361027410813763,2.155172413793105,-23.351948704311077,11.691658703125874,-0.1875,1.5,9.43977777375764,2.067984959929081,0.025948741528289663,0.002934959220126817,0.0489625238364525
Arkansas,3.361027410813763,3.008165019338205,-15.089549284380299,14.56380385520859,-0.14800000000000013,1.1999999999999957,10.01520988901532,1.976954416251897,0.02133818773185417,-0.012596285916470613,0.05527266138017894
Arkansas,3.361027410813763,4.8187633262260166,-6.367539564260872,-9.7571495467628,-0.0924999999999998,1.0,9.513091348939762,1.7647629072404802,0.006757573947795191,-0.03210144026689138,0.04561658816248175
Arkansas,3.361027410813763,4.502572898799317,-4.7128514900515395,26.94612137462866,0.009999999999999787,0.7999999999999972,9.394815535456624,1.830408333814093,-0.003681483491692711,-0.03948337477105579,0.032120407787670356
Arkansas,3.361027410813763,3.870693321990637,8.353147259115667,-0.9170687300862568,0.23349999999999982,0.9000000000000057,8.069606105343109,1.948902832777244,0.024330470201271392,-0.028592758670132647,0.07725369907267542
Arkansas,3.361027410813763,4.849000425350902,16.009306948585866,-18.044914287868686,0.30249999999999977,1.1000000000000014,6.971732569053146,2.222685603798058,0.016355863682116972,-0.015216212096497452,0.047927939460731386
Arkansas,3.361027410813763,4.6232876712328785,21.084421969377722,50.38259380044312,0.4139999999999997,1.4000000000000057,6.83240841643169,2.4824562672573602,0.006983338597650851,-0.0238183732679056,0.03778505046320729
Arkansas,3.361027410813763,6.3919259882254,12.347354138398913,-13.426354573205135,0.7100000000000004,1.5,7.922138345677454,2.7617971024995303,0.030062108348308525,-0.006902487561950419,0.06702670425856745
Arkansas,3.361027410813763,4.603370324702016,5.56243408079975,30.425482407495497,0.9525000000000001,1.6000000000000014,4.27726432738722,3.064355646537198,0.013590897009507713,-0.00819625622191494,0.03537805024093035
Arkansas,3.361027410813763,7.310924369747895,5.180472604518305,-21.826043777701344,1.0894999999999997,1.6000000000000014,3.917241903418023,3.333423375277733,0.045857551208888785,0.013637557772430323,0.07807754464534725
Arkansas,3.361027410813763,6.496227996647108,7.363941191643031,2.9546157706052067,1.9224999999999999,1.7000000000000028,2.832468941913646,3.4817239909973985,0.030380629025485287,0.013776188411164472,0.04698506963980609
Arkansas,3.361027410813763,7.776376628835657,7.116284651386051,91.03589377054884,2.2674999999999996,1.6000000000000014,2.3372631175033964,3.297903655406609,0.03937155362414248,0.009515373322640897,0.06922773392564409
Arkansas,3.361027410813763,6.582278481012671,5.011565150346953,43.21892297269745,2.547,1.5,1.9008209857034553,3.0166688230304217,0.023018276054715812,0.0006424640355745075,0.045394088073857114
Arkansas,3.361027410813763,6.2578222778473025,3.618487735657805,-0.26050145000817704,2.5444999999999998,1.3000000000000043,0.88669485513313,2.860596278220462,0.028087064468725075,0.007678450148752635,0.04849567878869752
Arkansas,3.361027410813763,4.312449145646879,1.9516816674561843,27.66188783109662,2.38,1.2000000000000028,0.7737198064007966,3.0523169660463756,0.014760602800418878,-0.01328328767460782,0.04280449327544558
Arkansas,3.361027410813763,5.785802215839153,1.3879832324173336,-37.629638331214444,3.212,1.1000000000000014,0.729995856250043,3.123516132281634,0.01266218996195706,-0.015892236148580725,0.04121661607249484
Arkansas,3.361027410813763,7.330057330057316,1.0342899739098188,-19.886345502667112,3.8325000000000005,0.8999999999999986,1.5128674393808383,3.1532434232871998,0.03994423088580162,0.015471569269291878,0.06441689250231136
Arkansas,3.361027410813763,6.937119675456382,2.6190244377373384,-35.29002136292474,3.7375,0.7000000000000028,1.6856068060986384,3.0608107086614433,0.016737168709781466,-0.010787119949233561,0.044261457368796484
Arkansas,3.361027410813763,9.124386252045834,6.317232651339388,-50.4248291007832,3.266,0.5,1.0032917381543438,3.310235640624337,0.025966823028889592,-0.03532559652169989,0.08725924257947905
